ticket_index,group_id,group_size,similarity_type,representative_desc,original_desc,normalized_desc
290,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (project 5),vision - [NAME] [NAME] ([ITEM_NUM])
345,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (project 1),vision - [NAME] [NAME] ([ITEM_NUM])
693,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (proj 1),vision - [NAME] [NAME] ([ITEM_NUM])
1165,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (project 3),vision - [NAME] [NAME] ([ITEM_NUM])
1169,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (project 2),vision - [NAME] [NAME] ([ITEM_NUM])
1362,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (project 2),vision - [NAME] [NAME] ([ITEM_NUM])
1379,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (project 1),vision - [NAME] [NAME] ([ITEM_NUM])
1442,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (proj 5),vision - [NAME] [NAME] ([ITEM_NUM])
1491,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (project 1),vision - [NAME] [NAME] ([ITEM_NUM])
2107,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (project 2),vision - [NAME] [NAME] ([ITEM_NUM])
2230,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (proj 3),vision - [NAME] [NAME] ([ITEM_NUM])
2334,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (project 2),vision - [NAME] [NAME] ([ITEM_NUM])
3028,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (project 3),vision - [NAME] [NAME] ([ITEM_NUM])
3341,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (project 1),vision - [NAME] [NAME] ([ITEM_NUM])
3528,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (proj 2),vision - [NAME] [NAME] ([ITEM_NUM])
3551,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (proj 3),vision - [NAME] [NAME] ([ITEM_NUM])
3751,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (proj 5),vision - [NAME] [NAME] ([ITEM_NUM])
3893,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (project 2),vision - [NAME] [NAME] ([ITEM_NUM])
4070,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (project 2),vision - [NAME] [NAME] ([ITEM_NUM])
4374,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (project 4),vision - [NAME] [NAME] ([ITEM_NUM])
4583,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (project 1),vision - [NAME] [NAME] ([ITEM_NUM])
4587,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (project 1),vision - [NAME] [NAME] ([ITEM_NUM])
4677,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (project 3),vision - [NAME] [NAME] ([ITEM_NUM])
4679,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (project 1),vision - [NAME] [NAME] ([ITEM_NUM])
4813,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (project 2),vision - [NAME] [NAME] ([ITEM_NUM])
4991,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (project 2),vision - [NAME] [NAME] ([ITEM_NUM])
5015,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (proj 1),vision - [NAME] [NAME] ([ITEM_NUM])
5292,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (project 3),vision - [NAME] [NAME] ([ITEM_NUM])
6087,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (project 1),vision - [NAME] [NAME] ([ITEM_NUM])
6801,0,30,fuzzy,vision - error fusion no license (project 5),vision - error fusion no license (project 1),vision - [NAME] [NAME] ([ITEM_NUM])
750,1,2,fuzzy,vision - reprint slip greyed out (proj 3),vision - reprint slip greyed out (proj 3),vision - [NAME] [NAME] ([ITEM_NUM])
752,1,2,fuzzy,vision - reprint slip greyed out (proj 3),vision - reprint slip greyed out (proj 3),vision - [NAME] [NAME] ([ITEM_NUM])
152,0,12,fuzzy,vision - error fusion no license - proj2,vision - error fusion no license - proj2,vision - [NAME] [NAME] - [CODE]
549,0,12,fuzzy,vision - error fusion no license - proj2,vision - error fusion no license - proj2,vision - [NAME] [NAME] - [CODE]
1341,0,12,fuzzy,vision - error fusion no license - proj2,vision - error fusion no license - proj3,vision - [NAME] [NAME] - [CODE]
1346,0,12,fuzzy,vision - error fusion no license - proj2,vision - error fusion no license - proj2,vision - [NAME] [NAME] - [CODE]
1839,0,12,fuzzy,vision - error fusion no license - proj2,vision - error fusion no license - prjo3,vision - [NAME] [NAME] - [CODE]
1895,0,12,fuzzy,vision - error fusion no license - proj2,vision - error fusion no license - proj2,vision - [NAME] [NAME] - [CODE]
1983,0,12,fuzzy,vision - error fusion no license - proj2,vision - error fusion no license - proj1,vision - [NAME] [NAME] - [CODE]
2739,0,12,fuzzy,vision - error fusion no license - proj2,vision - error fusion no license - proj2,vision - [NAME] [NAME] - [CODE]
2745,0,12,fuzzy,vision - error fusion no license - proj2,vision - error fusion no license - proj4,vision - [NAME] [NAME] - [CODE]
3319,0,12,fuzzy,vision - error fusion no license - proj2,vision - error fusion no license - proj2,vision - [NAME] [NAME] - [CODE]
5459,0,12,fuzzy,vision - error fusion no license - proj2,vision - error fusion no license - proj2,vision - [NAME] [NAME] - [CODE]
5888,0,12,fuzzy,vision - error fusion no license - proj2,vision - error fusion no license - proj2,vision - [NAME] [NAME] - [CODE]
114,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 1,vision - [NAME] [NAME] - [ITEM_NUM]
403,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 3,vision - [NAME] [NAME] - [ITEM_NUM]
904,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 4,vision - [NAME] [NAME] - [ITEM_NUM]
1067,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 4,vision - [NAME] [NAME] - [ITEM_NUM]
1072,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 1,vision - [NAME] [NAME] - [ITEM_NUM]
1213,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 4,vision - [NAME] [NAME] - [ITEM_NUM]
1562,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 2,vision - [NAME] [NAME] - [ITEM_NUM]
1730,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 2,vision - [NAME] [NAME] - [ITEM_NUM]
1968,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 5,vision - [NAME] [NAME] - [ITEM_NUM]
2582,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 4,vision - [NAME] [NAME] - [ITEM_NUM]
2967,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 1,vision - [NAME] [NAME] - [ITEM_NUM]
3225,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 4,vision - [NAME] [NAME] - [ITEM_NUM]
3305,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 1,vision - [NAME] [NAME] - [ITEM_NUM]
3387,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 3,vision - [NAME] [NAME] - [ITEM_NUM]
4468,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 1,vision - [NAME] [NAME] - [ITEM_NUM]
4529,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 4,vision - [NAME] [NAME] - [ITEM_NUM]
5002,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 4,vision - [NAME] [NAME] - [ITEM_NUM]
5095,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 1,vision - [NAME] [NAME] - [ITEM_NUM]
5368,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 1,vision - [NAME] [NAME] - [ITEM_NUM]
5379,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 5,vision - [NAME] [NAME] - [ITEM_NUM]
5528,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 1,vision - [NAME] [NAME] - [ITEM_NUM]
5530,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 3,vision - [NAME] [NAME] - [ITEM_NUM]
5562,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 2,vision - [NAME] [NAME] - [ITEM_NUM]
5777,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 2,vision - [NAME] [NAME] - [ITEM_NUM]
5978,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 1,vision - [NAME] [NAME] - [ITEM_NUM]
6343,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 5,vision - [NAME] [NAME] - [ITEM_NUM]
6726,0,27,fuzzy,vision - error fusion no license - proj 1,vision - error fusion no license - proj 3,vision - [NAME] [NAME] - [ITEM_NUM]
115,0,5,fuzzy,vision - error fusion no license -proj1,vision - error fusion no license -proj1,vision - [NAME] [NAME] -[CODE]
562,0,5,fuzzy,vision - error fusion no license -proj1,vision - error fusion no license -proj2,vision - [NAME] [NAME] -[CODE]
567,0,5,fuzzy,vision - error fusion no license -proj1,vision - error fusion no license -proj1,vision - [NAME] [NAME] -[CODE]
1340,0,5,fuzzy,vision - error fusion no license -proj1,vision - error fusion no license -proj4,vision - [NAME] [NAME] -[CODE]
6035,0,5,fuzzy,vision - error fusion no license -proj1,vision - error fusion no license -proj2,vision - [NAME] [NAME] -[CODE]
162,0,7,fuzzy,vision - sku needs to be made amendable,vision - sku needs to be made amendable,vision - [NAME] [NAME] [NAME]
740,0,7,fuzzy,vision - sku needs to be made amendable,vision - sku needs to be made amendable,vision - [NAME] [NAME] [NAME]
800,0,7,fuzzy,vision - sku needs to be made amendable,vision - sku needs to be made amendable,vision - [NAME] [NAME] [NAME]
3006,0,7,fuzzy,vision - sku needs to be made amendable,vision - sku needs to be made amendable,vision - [NAME] [NAME] [NAME]
3290,0,7,fuzzy,vision - sku needs to be made amendable,vision - skus need to be made amendable,vision - [NAME] [NAME] [NAME]
4304,0,7,fuzzy,vision - sku needs to be made amendable,vision - sku needs to be made amendable,vision - [NAME] [NAME] [NAME]
5038,0,7,fuzzy,vision - sku needs to be made amendable,vision - sku needs to be made amendable,vision - [NAME] [NAME] [NAME]
1869,1,2,fuzzy,vision - unable to cancel installation for order,vision - unable to cancel installation for order,vision - [NAME] [NAME] [NAME]
5843,1,2,fuzzy,vision - unable to cancel installation for order,vision - unable to cancel installation for order,vision - [NAME] [NAME] [NAME]
1244,0,3,fuzzy,vision - unable to amend vision order on project 2,vision - unable to amend vision order on project 2,vision - [NAME] [NAME] [NAME] [ITEM_NUM]
1365,0,3,fuzzy,vision - unable to amend vision order on project 2,vision - unable to amend vision order on project 1,vision - [NAME] [NAME] [NAME] [ITEM_NUM]
4013,0,3,fuzzy,vision - unable to amend vision order on project 2,vision - unable to amend vision order on project 2,vision - [NAME] [NAME] [NAME] [ITEM_NUM]
1540,0,3,fuzzy,vision - cancel order button needs to be made live.,vision - cancel order button needs to be made live.,vision - [NAME] [NAME] [NAME] [NAME].
2995,0,3,fuzzy,vision - cancel order button needs to be made live.,vision - cancel order button needs to be made live.,vision - [NAME] [NAME] [NAME] [NAME].
5556,0,3,fuzzy,vision - cancel order button needs to be made live.,vision - cancel order button needs to be made live.,vision - [NAME] [NAME] [NAME] [NAME].
844,0,2,fuzzy,vision - order needs to be made amendable.,vision - order needs to be made amendable.,vision - [NAME] [NAME] [NAME].
2150,0,2,fuzzy,vision - order needs to be made amendable.,vision - order needs to be made amendable.,vision - [NAME] [NAME] [NAME].
2220,1,2,fuzzy,vision - status to be changed to delivered.,vision - status to be changed to delivered.,vision - [NAME] [NAME] [NAME].
5256,1,2,fuzzy,vision - status to be changed to delivered.,vision - status to be changed to delivered.,vision - [NAME] [NAME] [NAME].
170,0,4,fuzzy,vision - order to be made amendable,vision - order to be made amendable,vision - [NAME] [NAME] amendable
5313,0,4,fuzzy,vision - order to be made amendable,vision - order to be made amendable,vision - [NAME] [NAME] amendable
5493,0,4,fuzzy,vision - order to be made amendable,vision - order to be made amendable,vision - [NAME] [NAME] amendable
5509,0,4,fuzzy,vision - order to be made amendable,vision - order to be made amendable,vision - [NAME] [NAME] amendable
396,1,2,fuzzy,vision - sku to be made amendable,vision - sku to be made amendable,vision - [NAME] [NAME] amendable
3510,1,2,fuzzy,vision - sku to be made amendable,vision - sku to be made amendable,vision - [NAME] [NAME] amendable
248,0,4,fuzzy,vision - error fusion no license on proj 2,vision - error fusion no license on proj 2,vision - [NAME] [NAME] on [ITEM_NUM]
1403,0,4,fuzzy,vision - error fusion no license on proj 2,vision - error fusion no license on project 2,vision - [NAME] [NAME] on [ITEM_NUM]
1414,0,4,fuzzy,vision - error fusion no license on proj 2,vision - error fusion no license on project 4,vision - [NAME] [NAME] on [ITEM_NUM]
4537,0,4,fuzzy,vision - error fusion no license on proj 2,vision - error fusion no license on project 2,vision - [NAME] [NAME] on [ITEM_NUM]
